onset	duration	trial_type	response_time	accuracy	motion_coherence	SSD	stop_success
187.76100000000042	0.9049999999988358	go	0.902	1	-0.7	n/a	n/a
197.51100000000042	0.5540000000000873	go	0.552	1	0.7	n/a	n/a
201.01100000000042	0.7539999999989959	go	0.752	0	0.1	n/a	n/a
206.01100000000042	0.48799999999937427	go	0.486	1	0.7	n/a	n/a
215.76100000000042	0.6039999999993597	go	0.602	1	0.1	n/a	n/a
223.51000000000022	0.6209999999991851	go	0.619	1	0.3	n/a	n/a
226.76000000000022	1.753999999998996	stop	n/a	n/a	0.0	0.325	1
230.26000000000022	0.45499999999992724	go	0.452	0	0.0	n/a	n/a
238.51000000000022	0.6080000000001746	stop	0.605	1	-0.7	0.3	0
242.26000000000022	1.7549999999991996	stop	n/a	n/a	0.7	0.275	1
250.01000000000022	0.569999999999709	go	0.569	1	-0.3	n/a	n/a
253.26000000000022	0.6039999999993597	go	0.602	1	-0.1	n/a	n/a
257.0100000000002	0.5540000000000873	go	0.552	1	0.3	n/a	n/a
263.5100000000002	0.5370000000002619	stop	0.535	1	0.3	0.275	0
267.2600000000002	0.7070000000003347	go	0.705	1	-0.3	n/a	n/a
270.509	0.7710000000006403	go	0.769	1	-0.1	n/a	n/a
275.009	0.5709999999999127	go	0.569	1	0.3	n/a	n/a
278.509	0.5540000000000873	go	0.552	1	-0.3	n/a	n/a
288.259	0.5709999999999127	go	0.569	1	0.3	n/a	n/a
292.009	1.7530000000006112	stop	n/a	n/a	-0.3	0.25	1
298.259	0.5869999999995343	go	0.586	1	-0.7	n/a	n/a
307.7579999999998	0.7710000000006403	go	0.769	0	0.0	n/a	n/a
314.5079999999998	0.6710000000002765	go	0.669	0	0.0	n/a	n/a
324.5079999999998	0.5540000000000873	go	0.552	1	-0.7	n/a	n/a
329.5079999999998	0.569999999999709	go	0.569	1	0.7	n/a	n/a
333.0079999999998	0.4709999999995489	go	0.469	1	-0.7	n/a	n/a
338.0079999999998	0.5380000000004657	go	0.536	1	0.7	n/a	n/a
341.2569999999996	0.7209999999995489	go	0.719	1	-0.3	n/a	n/a
347.2569999999996	0.6380000000008295	go	0.635	1	-0.3	n/a	n/a
350.5069999999996	0.9539999999997235	go	0.952	1	0.0	n/a	n/a
356.5069999999996	0.8880000000008295	go	0.886	1	-0.1	n/a	n/a
361.0069999999996	1.3540000000011787	go	1.352	0	-0.1	n/a	n/a
364.7569999999996	1.7530000000006112	stop	n/a	n/a	0.3	0.275	1
368.5069999999996	0.555000000000291	go	0.553	1	0.3	n/a	n/a
372.2569999999996	1.7530000000006112	stop	n/a	n/a	0.0	0.35	1
375.7569999999996	0.569999999999709	go	0.569	1	-0.1	n/a	n/a
380.0069999999996	0.5040000000008149	go	0.502	1	-0.3	n/a	n/a
383.0059999999994	0.4710000000013679	stop	0.469	1	0.7	0.3	0
387.0059999999994	0.5380000000004657	stop	0.535	1	0.1	0.4	0
394.2559999999994	1.754000000000815	stop	n/a	n/a	-0.1	0.375	1
397.7559999999994	0.5370000000002619	stop	0.536	1	-0.7	0.275	0
404.0059999999994	0.7870000000002619	go	0.785	1	0.1	n/a	n/a
407.5059999999994	0.6210000000010041	go	0.619	1	0.1	n/a	n/a
411.0059999999994	0.9369999999998981	go	0.935	1	0.1	n/a	n/a
414.7559999999994	0.6040000000011787	go	0.602	1	0.7	n/a	n/a
421.0059999999994	0.570000000001528	go	0.569	1	0.3	n/a	n/a
