onset	duration	trial_type	response_time	accuracy	motion_coherence	SSD	stop_success
207.5109999999986	1.754000000000815	stop	n/a	n/a	0.1	0.375	1
211.7609999999986	1.3230000000039581	go	1.321	0	0.0	n/a	n/a
215.5109999999986	0.6710000000020955	go	0.669	1	-0.3	n/a	n/a
219.2609999999986	0.9539999999979045	go	0.952	1	0.0	n/a	n/a
223.5109999999986	1.0200000000040745	go	1.019	0	-0.1	n/a	n/a
227.5109999999986	0.6699999999982538	go	0.668	1	0.1	n/a	n/a
230.7609999999986	1.7529999999969732	stop	n/a	n/a	-0.3	0.25	1
236.2609999999986	0.5029999999969732	go	0.502	1	-0.7	n/a	n/a
241.5109999999986	0.4529999999940628	go	0.452	1	0.7	n/a	n/a
244.75999999999476	0.7560000000084983	go	0.754	1	-0.7	n/a	n/a
251.00999999999476	0.6710000000020955	go	0.669	1	0.3	n/a	n/a
254.25999999999476	0.8870000000024447	go	0.885	1	-0.1	n/a	n/a
257.75999999999476	0.6209999999991851	go	0.619	1	0.1	n/a	n/a
260.75999999999476	0.6380000000062864	go	0.636	1	-0.3	n/a	n/a
267.50999999999476	0.5040000000008149	stop	0.502	1	0.3	0.275	0
273.75999999999476	0.6739999999990687	go	0.671	1	0.3	n/a	n/a
277.00999999999476	0.536999999996624	go	0.535	1	-0.3	n/a	n/a
282.25999999999476	0.7030000000086147	go	0.702	1	0.7	n/a	n/a
287.2589999999909	0.9710000000050059	go	0.968	0	0.0	n/a	n/a
291.7589999999909	0.8370000000140863	go	0.835	1	-0.1	n/a	n/a
296.7589999999909	1.754000000000815	stop	n/a	n/a	-0.7	0.3	1
300.0089999999909	0.6870000000053551	stop	0.685	0	0.0	0.35	0
304.5089999999909	1.2870000000111759	go	1.285	1	0.1	n/a	n/a
308.0089999999909	0.6370000000024447	go	0.635	1	-0.3	n/a	n/a
317.0089999999909	0.6200000000098953	stop	0.619	1	0.1	0.4	0
322.2589999999909	1.7530000000115251	stop	n/a	n/a	0.3	0.25	1
328.50800000000163	0.9039999999949941	go	0.902	1	0.0	n/a	n/a
333.25800000000163	0.6379999999917345	go	0.636	1	-0.3	n/a	n/a
336.50800000000163	0.7369999999937136	go	0.735	1	0.3	n/a	n/a
341.25800000000163	0.536999999996624	go	0.535	1	-0.7	n/a	n/a
347.00800000000163	0.5869999999995343	go	0.586	1	-0.7	n/a	n/a
351.00800000000163	0.8699999999953434	go	0.869	1	0.1	n/a	n/a
359.7569999999978	0.6380000000062864	go	0.635	1	-0.1	n/a	n/a
369.7569999999978	0.6539999999949941	stop	0.652	1	0.7	0.325	0
373.7569999999978	1.7550000000046566	stop	n/a	n/a	-0.3	0.275	1
377.7569999999978	0.8399999999965075	go	0.837	1	-0.7	n/a	n/a
382.5069999999978	1.004000000000815	go	1.002	1	0.0	n/a	n/a
387.5069999999978	1.3870000000024447	go	1.385	1	-0.1	n/a	n/a
393.0069999999978	0.8870000000024447	go	0.885	1	0.1	n/a	n/a
401.2569999999978	1.754000000000815	stop	n/a	n/a	-0.1	0.375	1
405.5069999999978	0.6199999999953434	go	0.618	1	0.3	n/a	n/a
412.0069999999978	0.6539999999949941	go	0.652	1	0.3	n/a	n/a
415.25599999999395	0.6040000000066357	go	0.602	1	0.7	n/a	n/a
419.75599999999395	0.5560000000114087	go	0.554	1	0.7	n/a	n/a
423.00599999999395	0.9370000000053551	go	0.935	1	-0.3	n/a	n/a
